ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
62449,4,5) $500 - $750,740.62,1,1,Urban,1,Multichannel,No E-Mail,11,1,0.9355
62450,10,1) $0 - $100,31.1,0,1,Rural,1,Web,Womens E-Mail,1,0,0.0634
62451,5,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0669
62452,9,2) $100 - $200,135.74,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0444
62453,2,2) $100 - $200,136.51,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.1473
62454,1,"6) $750 - $1,000",948.48,1,1,Rural,1,Phone,No E-Mail,11,1,0.9998
62455,4,3) $200 - $350,320.4,1,1,Urban,1,Phone,No E-Mail,11,1,0.6228
62456,5,1) $0 - $100,71.99,1,0,Urban,1,Web,No E-Mail,6,0,0.002
62457,9,1) $0 - $100,54.31,1,0,Surburban,0,Web,No E-Mail,6,0,0.0014
62458,11,2) $100 - $200,103.1,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0037
62459,2,2) $100 - $200,146.63,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.2883
62460,2,4) $350 - $500,492.87,1,1,Urban,1,Phone,Mens E-Mail,5,1,0.6311
62461,10,2) $100 - $200,124.32,0,1,Rural,0,Web,No E-Mail,5,0,0.0423
62462,7,3) $200 - $350,339.35,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.1009
62463,4,4) $350 - $500,406.96,0,1,Urban,0,Multichannel,Womens E-Mail,1,1,0.784
62464,10,2) $100 - $200,170.98,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0445
62465,4,1) $0 - $100,73.1,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.1843
62466,2,4) $350 - $500,438.9,1,0,Surburban,1,Web,No E-Mail,6,0,0.0572
62467,1,2) $100 - $200,126.52,1,0,Rural,0,Phone,No E-Mail,6,0,0.0333
62468,5,2) $100 - $200,115.65,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.0403
62469,4,3) $200 - $350,222.93,1,0,Urban,1,Web,Mens E-Mail,2,0,0.1791
62470,10,2) $100 - $200,125.01,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.003
62471,5,1) $0 - $100,88.45,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.1065
62472,2,1) $0 - $100,45.07,1,0,Rural,1,Phone,No E-Mail,6,0,0.0126
62473,4,3) $200 - $350,239.93,0,1,Urban,0,Phone,No E-Mail,5,0,0.0956
62474,9,5) $500 - $750,519.43,0,1,Rural,1,Web,Mens E-Mail,3,0,0.3286
62475,1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.4082
62476,1,1) $0 - $100,75.68,0,1,Surburban,1,Phone,No E-Mail,5,0,0.058
62477,1,4) $350 - $500,414.68,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.278
62478,1,1) $0 - $100,50.69,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.2985
62479,3,1) $0 - $100,72.81,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0536
62480,4,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,1,0.5144
62481,12,4) $350 - $500,392.86,0,1,Urban,0,Multichannel,Mens E-Mail,3,0,0.3515
62482,7,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0202
62483,6,1) $0 - $100,53.27,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0653
62484,11,4) $350 - $500,379.9,1,0,Urban,0,Phone,No E-Mail,6,0,0.0027
62485,4,4) $350 - $500,398.18,1,0,Surburban,0,Phone,Mens E-Mail,2,1,0.5272
62486,3,3) $200 - $350,269.6,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.2396
62487,5,3) $200 - $350,217.41,0,1,Urban,1,Phone,No E-Mail,5,0,0.032
62488,10,2) $100 - $200,155.25,0,1,Urban,0,Web,Mens E-Mail,3,0,0.069
62489,10,3) $200 - $350,247.28,0,1,Rural,0,Multichannel,Womens E-Mail,1,0,0.3886
62490,6,2) $100 - $200,135.12,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.102
62491,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0447
62492,8,2) $100 - $200,123.83,1,0,Surburban,0,Web,No E-Mail,6,0,0.0015
62493,4,"6) $750 - $1,000",919.07,1,1,Urban,1,Multichannel,Womens E-Mail,5,1,0.992
62494,6,3) $200 - $350,322.57,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0767
62495,4,1) $0 - $100,98.32,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0151
62496,7,1) $0 - $100,63.93,1,0,Urban,0,Web,No E-Mail,6,0,0.003
62497,2,"6) $750 - $1,000",886.51,0,1,Urban,1,Phone,No E-Mail,5,1,0.977
62498,4,3) $200 - $350,222.43,1,1,Surburban,0,Web,Mens E-Mail,5,0,0.3903
62499,8,3) $200 - $350,205.66,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.2631
62500,1,3) $200 - $350,308.04,1,0,Surburban,0,Multichannel,No E-Mail,6,0,0.0779
62501,11,3) $200 - $350,270.84,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0325
62502,7,4) $350 - $500,464.13,1,0,Surburban,1,Multichannel,No E-Mail,6,0,0.0192
62503,10,1) $0 - $100,83.02,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.02
62504,10,1) $0 - $100,68.28,1,0,Surburban,0,Web,No E-Mail,6,0,0.0014
62505,2,"6) $750 - $1,000",842.06,0,1,Surburban,1,Web,Mens E-Mail,3,1,0.9967
62506,10,4) $350 - $500,483.3,1,1,Urban,0,Web,Womens E-Mail,5,0,0.2555
62507,3,2) $100 - $200,172.59,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.3688
62508,9,1) $0 - $100,49.14,1,0,Urban,1,Phone,No E-Mail,6,0,0.0004
62509,1,"6) $750 - $1,000",762.05,1,0,Surburban,1,Web,No E-Mail,6,1,0.8402
62510,6,"7) $1,000 +",1319.23,1,1,Urban,1,Web,Mens E-Mail,5,1,1
62511,2,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.2249
62512,3,5) $500 - $750,586.97,1,0,Urban,1,Web,Womens E-Mail,4,0,0.1184
62513,7,2) $100 - $200,161.15,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0924
62514,3,"6) $750 - $1,000",762.14,1,0,Urban,1,Multichannel,No E-Mail,6,1,0.8694
62515,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.1809
62516,4,5) $500 - $750,548.86,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.2368
62517,11,2) $100 - $200,183.58,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0009
62518,3,1) $0 - $100,66.52,0,1,Urban,0,Web,Mens E-Mail,3,0,0.4528
62519,6,2) $100 - $200,179.01,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0107
62520,1,1) $0 - $100,98.53,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0053
62521,3,2) $100 - $200,133.03,0,1,Surburban,1,Phone,No E-Mail,5,0,0.042
62522,2,4) $350 - $500,367.73,0,1,Surburban,1,Multichannel,Womens E-Mail,1,1,0.7962
62523,5,3) $200 - $350,229.72,1,0,Surburban,0,Multichannel,Mens E-Mail,2,0,0.3999
62524,9,2) $100 - $200,133.59,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0448
62525,1,2) $100 - $200,102.23,0,1,Surburban,0,Web,No E-Mail,5,0,0.1834
62526,11,5) $500 - $750,629.59,1,0,Urban,1,Multichannel,No E-Mail,6,0,0.0026
62527,1,1) $0 - $100,62.09,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0198
62528,11,2) $100 - $200,157.62,1,0,Rural,0,Web,Womens E-Mail,4,0,0.0062
62529,4,3) $200 - $350,206.12,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.3712
62530,11,5) $500 - $750,711.48,1,0,Surburban,1,Multichannel,No E-Mail,6,0,0.0031
62531,11,3) $200 - $350,202.33,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0685
62532,9,3) $200 - $350,215.03,1,0,Surburban,0,Web,No E-Mail,6,0,0.0032
62533,3,1) $0 - $100,97.79,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1345
62534,7,1) $0 - $100,73.05,1,0,Rural,1,Phone,Mens E-Mail,2,0,0.0745
62535,4,2) $100 - $200,172.88,0,1,Urban,1,Web,No E-Mail,5,0,0.0304
62536,10,3) $200 - $350,214.04,1,0,Urban,1,Phone,No E-Mail,6,0,0.0008
62537,1,"7) $1,000 +",1138.56,1,1,Rural,1,Multichannel,Womens E-Mail,5,1,1
62538,9,3) $200 - $350,336.95,0,1,Urban,0,Multichannel,No E-Mail,5,0,0.0646
62539,5,2) $100 - $200,199.01,0,1,Rural,0,Web,No E-Mail,5,0,0.138
62540,11,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,0,0.0861
62541,7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0612
62542,3,4) $350 - $500,484.15,0,1,Urban,0,Phone,Womens E-Mail,1,1,0.7636
62543,2,1) $0 - $100,78.8,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.1515
62544,4,1) $0 - $100,99.14,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0877
62545,7,3) $200 - $350,229.55,0,1,Urban,0,Multichannel,No E-Mail,5,0,0.1219
62546,6,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0755
62547,4,4) $350 - $500,415.16,1,1,Surburban,1,Phone,Womens E-Mail,5,0,0.285
62548,1,4) $350 - $500,350.87,1,1,Surburban,0,Phone,No E-Mail,11,1,0.9741
62549,5,5) $500 - $750,646.58,1,1,Rural,1,Phone,Mens E-Mail,5,0,0.4967
62550,4,1) $0 - $100,59.19,1,0,Surburban,0,Phone,No E-Mail,6,0,0.004
62551,10,2) $100 - $200,163.28,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0008
62552,9,4) $350 - $500,377.64,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.1878
62553,3,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens E-Mail,2,0,0.2815
62554,12,2) $100 - $200,104.96,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0227
62555,2,5) $500 - $750,689.92,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.7487
62556,9,2) $100 - $200,138.1,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0312
62557,1,4) $350 - $500,448.39,0,1,Urban,1,Multichannel,No E-Mail,5,1,0.5934
62558,2,3) $200 - $350,284.13,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.4589
62559,1,5) $500 - $750,738.66,1,1,Surburban,1,Multichannel,Mens E-Mail,5,1,0.83
62560,4,2) $100 - $200,174.2,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.0546
62561,7,2) $100 - $200,120.93,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0591
62562,9,1) $0 - $100,33.08,0,1,Urban,0,Web,No E-Mail,5,0,0.0158
62563,4,2) $100 - $200,169.27,0,1,Urban,1,Web,No E-Mail,5,0,0.0303
62564,1,5) $500 - $750,553.59,1,0,Urban,1,Web,No E-Mail,6,0,0.0432
62565,6,1) $0 - $100,80.98,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0662
62566,7,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,6,0,0.0018
62567,9,3) $200 - $350,257.45,0,1,Urban,0,Web,Womens E-Mail,1,0,0.1143
62568,1,3) $200 - $350,238.36,1,1,Urban,1,Phone,Mens E-Mail,5,0,0.3417
62569,4,3) $200 - $350,315.1,0,1,Surburban,0,Phone,No E-Mail,5,0,0.1016
62570,11,4) $350 - $500,423.36,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0029
62571,10,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0315
62572,10,2) $100 - $200,106.23,1,0,Rural,0,Phone,Mens E-Mail,2,0,0.0749
62573,11,2) $100 - $200,161.4,1,0,Urban,0,Phone,No E-Mail,6,0,0.0003
62574,4,3) $200 - $350,284.92,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.2738
62575,3,"7) $1,000 +",1311.49,1,1,Rural,1,Phone,Mens E-Mail,5,1,1
62576,6,2) $100 - $200,115.86,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0635
62577,4,3) $200 - $350,261.13,1,0,Rural,0,Phone,Mens E-Mail,2,0,0.484
62578,11,2) $100 - $200,144.12,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0006
62579,9,5) $500 - $750,557.08,0,1,Rural,1,Phone,No E-Mail,5,0,0.0617
62580,3,2) $100 - $200,198.1,0,1,Urban,0,Web,No E-Mail,5,0,0.1444
62581,5,1) $0 - $100,83.4,0,1,Urban,0,Phone,No E-Mail,5,0,0.0329
62582,4,5) $500 - $750,576.66,1,0,Urban,1,Phone,No E-Mail,6,0,0.0092
62583,7,2) $100 - $200,101.78,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0018
62584,1,2) $100 - $200,161.05,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0689
62585,10,2) $100 - $200,175.79,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0511
62586,8,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0036
62587,1,5) $500 - $750,618.13,1,1,Urban,1,Web,Mens E-Mail,5,1,0.6855
62588,11,3) $200 - $350,273.53,0,1,Rural,0,Web,Womens E-Mail,1,0,0.1363
62589,7,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,6,0,0.003
62590,1,5) $500 - $750,744.74,1,1,Urban,1,Phone,No E-Mail,11,1,0.9412
62591,9,2) $100 - $200,142.63,1,0,Urban,1,Phone,No E-Mail,6,0,0.0004
62592,1,1) $0 - $100,55.71,0,1,Urban,0,Web,No E-Mail,5,0,0.1876
62593,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0643
62594,2,2) $100 - $200,141.81,1,0,Urban,1,Web,Mens E-Mail,2,0,0.1942
62595,7,1) $0 - $100,67.21,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.109
62596,2,"7) $1,000 +",2081.2,0,1,Surburban,1,Multichannel,Mens E-Mail,3,1,1
62597,9,2) $100 - $200,148.61,1,0,Rural,1,Phone,No E-Mail,6,0,0.001
62598,3,5) $500 - $750,565.68,1,0,Urban,1,Web,Mens E-Mail,2,1,0.5418
62599,9,3) $200 - $350,234.3,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0993
62600,11,2) $100 - $200,131.17,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0132
62601,9,2) $100 - $200,153.11,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0325
62602,8,1) $0 - $100,36.97,0,1,Surburban,1,Web,No E-Mail,5,0,0.0078
62603,2,3) $200 - $350,289.96,1,1,Urban,0,Multichannel,Mens E-Mail,5,1,0.749
62604,5,1) $0 - $100,76.41,0,1,Urban,1,Web,No E-Mail,5,0,0.0231
62605,3,1) $0 - $100,98.21,0,1,Urban,0,Phone,No E-Mail,5,0,0.0951
62606,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.488
62607,1,4) $350 - $500,351.73,0,1,Rural,1,Phone,Womens E-Mail,1,1,0.8238
62608,2,2) $100 - $200,123.13,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0256
62609,9,2) $100 - $200,177.31,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.02
62610,5,1) $0 - $100,81.02,1,0,Surburban,0,Phone,No E-Mail,6,0,0.003
62611,1,3) $200 - $350,233.81,0,1,Surburban,0,Web,Mens E-Mail,3,1,0.7226
62612,6,2) $100 - $200,190.88,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.14
62613,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0006
62614,2,1) $0 - $100,68.82,1,0,Surburban,0,Web,No E-Mail,6,0,0.0166
62615,4,4) $350 - $500,463.26,0,1,Urban,0,Web,No E-Mail,5,0,0.3931
62616,9,2) $100 - $200,155.06,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0198
62617,3,2) $100 - $200,139.6,1,0,Rural,1,Web,Womens E-Mail,4,0,0.0634
62618,10,4) $350 - $500,481.26,1,0,Urban,0,Web,Mens E-Mail,2,0,0.2944
62619,6,4) $350 - $500,478.39,1,0,Surburban,0,Multichannel,Womens E-Mail,4,0,0.2179
62620,10,4) $350 - $500,484.73,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.2069
62621,4,3) $200 - $350,252.22,1,0,Surburban,0,Web,No E-Mail,6,0,0.0149
62622,8,2) $100 - $200,135.01,1,0,Surburban,1,Web,No E-Mail,6,0,0.0007
62623,11,2) $100 - $200,191.45,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0312
62624,9,1) $0 - $100,46.84,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0014
62625,1,2) $100 - $200,105.85,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.2229
62626,1,"6) $750 - $1,000",833.79,1,1,Urban,1,Web,No E-Mail,11,1,0.9996
62627,2,2) $100 - $200,153.94,0,1,Urban,0,Phone,No E-Mail,5,0,0.104
62628,8,2) $100 - $200,146.86,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0159
62629,10,1) $0 - $100,72.16,1,0,Urban,1,Phone,No E-Mail,6,0,0.0004
62630,2,1) $0 - $100,54.73,0,1,Rural,1,Web,Mens E-Mail,3,1,0.5403
62631,2,1) $0 - $100,72.86,1,0,Urban,1,Phone,No E-Mail,6,0,0.0044
62632,9,3) $200 - $350,273.42,1,1,Urban,0,Web,No E-Mail,11,1,0.5649
62633,1,5) $500 - $750,535.32,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.2252
62634,5,2) $100 - $200,135.48,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0075
62635,3,1) $0 - $100,91.42,0,1,Surburban,1,Web,No E-Mail,5,0,0.0688
62636,1,3) $200 - $350,223.8,0,1,Urban,0,Phone,Mens E-Mail,3,1,0.6113
62637,1,3) $200 - $350,216.63,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.4012
62638,10,1) $0 - $100,77.91,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.052
62639,6,5) $500 - $750,510.81,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.1676
62640,1,1) $0 - $100,92.89,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0581
62641,8,1) $0 - $100,79.8,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0514
62642,1,"7) $1,000 +",1121.22,1,1,Urban,1,Multichannel,Womens E-Mail,5,1,1
62643,10,1) $0 - $100,74.14,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0022
62644,1,2) $100 - $200,127.03,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.4036
62645,1,3) $200 - $350,218.07,1,1,Rural,1,Phone,Mens E-Mail,5,1,0.5997
62646,5,3) $200 - $350,298.85,0,1,Rural,0,Phone,No E-Mail,5,0,0.1924
62647,4,4) $350 - $500,371.5,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.3484
62648,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,6,0,0.0004
62649,3,3) $200 - $350,294.76,0,1,Rural,0,Web,No E-Mail,5,1,0.5433
62650,9,3) $200 - $350,270.61,1,1,Surburban,0,Phone,No E-Mail,11,0,0.4462
62651,2,5) $500 - $750,559.63,1,0,Urban,1,Multichannel,No E-Mail,6,0,0.0623
62652,1,1) $0 - $100,98.32,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.413
62653,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.332
62654,8,5) $500 - $750,520.09,1,1,Surburban,1,Web,Mens E-Mail,5,0,0.1282
62655,7,2) $100 - $200,165.26,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0939
62656,5,5) $500 - $750,623.74,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.2337
62657,1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.3011
62658,3,1) $0 - $100,94.22,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0333
62659,11,"6) $750 - $1,000",863.64,1,0,Surburban,1,Multichannel,No E-Mail,6,0,0.2518
62660,12,1) $0 - $100,32.85,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0382
62661,5,3) $200 - $350,206.35,0,1,Urban,0,Web,Mens E-Mail,3,0,0.3776
62662,5,3) $200 - $350,289.18,1,0,Urban,1,Phone,No E-Mail,6,0,0.003
62663,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.0095
62664,2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.2656
62665,5,3) $200 - $350,234.88,1,0,Urban,0,Multichannel,Mens E-Mail,2,0,0.3978
62666,10,2) $100 - $200,129.49,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0119
62667,10,1) $0 - $100,67.7,1,0,Surburban,1,Web,No E-Mail,6,0,0.0006
62668,6,1) $0 - $100,75.48,0,1,Urban,0,Web,Womens E-Mail,1,0,0.1588
62669,3,1) $0 - $100,91.19,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0039
62670,3,3) $200 - $350,276.21,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.4606
62671,3,1) $0 - $100,57.01,0,1,Urban,1,Web,Mens E-Mail,3,0,0.2613
62672,3,"6) $750 - $1,000",795.06,0,1,Surburban,1,Multichannel,No E-Mail,5,1,0.9883
62673,7,3) $200 - $350,205.26,1,1,Surburban,1,Web,Womens E-Mail,5,0,0.0774
62674,8,1) $0 - $100,88.5,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0376
62675,6,2) $100 - $200,142.63,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0012
62676,5,1) $0 - $100,59.77,0,1,Urban,0,Web,Mens E-Mail,3,0,0.2117
62677,1,2) $100 - $200,187.98,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0704
62678,3,1) $0 - $100,92.07,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0091
62679,2,5) $500 - $750,639.69,1,1,Urban,1,Web,No E-Mail,11,1,0.9463
62680,5,2) $100 - $200,108.62,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.1384
62681,5,3) $200 - $350,293.41,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0113
62682,10,1) $0 - $100,79.06,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0004
62683,10,1) $0 - $100,44.55,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0452
62684,2,3) $200 - $350,240.88,0,1,Urban,0,Phone,Mens E-Mail,3,1,0.5715
62685,1,2) $100 - $200,152.37,0,1,Urban,0,Web,No E-Mail,5,0,0.1835
62686,1,3) $200 - $350,243.25,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.4955
62687,2,3) $200 - $350,241.79,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.367
62688,6,5) $500 - $750,645.45,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.3376
62689,7,3) $200 - $350,271.1,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0115
62690,6,3) $200 - $350,272.95,1,0,Urban,0,Multichannel,Womens E-Mail,4,0,0.0682
62691,6,2) $100 - $200,145.62,1,0,Urban,0,Web,No E-Mail,6,0,0.0045
62692,2,2) $100 - $200,157.14,0,1,Urban,0,Web,No E-Mail,5,0,0.1589
62693,1,5) $500 - $750,653.78,0,1,Urban,1,Multichannel,Mens E-Mail,3,1,0.841
62694,5,2) $100 - $200,102.39,0,1,Urban,0,Web,Mens E-Mail,3,0,0.205
62695,12,1) $0 - $100,60.64,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0102
62696,12,1) $0 - $100,31.27,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0167
62697,9,3) $200 - $350,259.93,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.1552
62698,3,2) $100 - $200,193.46,1,0,Urban,1,Phone,No E-Mail,6,0,0.0038
62699,9,1) $0 - $100,51.75,0,1,Rural,0,Web,Mens E-Mail,3,0,0.1852
62700,3,5) $500 - $750,573.05,0,1,Surburban,1,Multichannel,Mens E-Mail,3,1,0.7732
62701,11,1) $0 - $100,68.75,0,1,Rural,1,Phone,No E-Mail,5,0,0.0051
62702,3,1) $0 - $100,53.65,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.1183
62703,8,1) $0 - $100,83.48,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0598
62704,10,1) $0 - $100,73.09,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0199
62705,3,2) $100 - $200,109.65,1,0,Rural,1,Web,Womens E-Mail,4,0,0.0629
62706,3,4) $350 - $500,380.96,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.2146
62707,7,1) $0 - $100,75.9,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0429
62708,1,3) $200 - $350,296.52,1,0,Surburban,0,Multichannel,No E-Mail,6,0,0.0772
62709,10,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,5,0,0.0067
62710,4,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3,0,0.2662
62711,9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.0158
62712,8,4) $350 - $500,384.65,1,1,Urban,0,Phone,Womens E-Mail,5,0,0.1777
62713,3,3) $200 - $350,212.53,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.4185
62714,2,3) $200 - $350,260.24,0,1,Urban,1,Web,No E-Mail,5,0,0.1621
62715,6,2) $100 - $200,115.34,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.0397
62716,5,1) $0 - $100,98.82,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0938
62717,11,1) $0 - $100,76.96,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0121
62718,9,1) $0 - $100,44.81,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.0125
62719,2,3) $200 - $350,347.99,1,1,Urban,1,Web,Mens E-Mail,5,0,0.4359
62720,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.0324
62721,1,"7) $1,000 +",1502.12,0,1,Surburban,1,Multichannel,No E-Mail,5,1,1
62722,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0484
62723,7,2) $100 - $200,156.44,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0682
62724,12,3) $200 - $350,222.15,1,1,Urban,0,Phone,Womens E-Mail,5,0,0.027
62725,11,3) $200 - $350,262.61,1,1,Surburban,0,Web,Mens E-Mail,5,0,0.0551
62726,10,1) $0 - $100,37.42,1,0,Urban,0,Phone,No E-Mail,6,0,0.0008
62727,10,3) $200 - $350,331.83,1,0,Urban,0,Web,No E-Mail,6,0,0.0033
62728,1,3) $200 - $350,312.33,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.2941
62729,9,1) $0 - $100,79.02,0,1,Urban,1,Phone,No E-Mail,5,0,0.0042
