ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
63453,6,4) $350 - $500,392.14,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.5919
63832,10,4) $350 - $500,365.66,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.8389
62475,1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.6644
63406,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.8928
63287,7,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9288
63360,7,1) $0 - $100,58.84,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9288
62641,8,1) $0 - $100,79.8,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9617
62256,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9661
63664,10,1) $0 - $100,81.66,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9667
63866,10,1) $0 - $100,84.18,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9667
62910,10,1) $0 - $100,85.75,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9667
63941,10,1) $0 - $100,92.22,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9667
62491,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9668
62850,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9668
62312,11,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9856
62290,11,1) $0 - $100,62.56,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9856
63802,12,1) $0 - $100,71.14,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9825
63276,3,2) $100 - $200,153.15,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.7334
62029,3,2) $100 - $200,124.18,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.735
62395,4,2) $100 - $200,145.12,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.8632
63827,5,2) $100 - $200,119.15,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.8957
63761,6,2) $100 - $200,194.72,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.8939
62513,7,2) $100 - $200,161.15,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9304
63124,9,2) $100 - $200,182.7,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9666
64005,10,2) $100 - $200,137.29,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9678
62011,12,2) $100 - $200,162.31,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9829
62684,2,3) $200 - $350,240.88,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.5052
62356,4,3) $200 - $350,314.43,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.7156
62768,10,3) $200 - $350,211.72,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.9277
63903,7,4) $350 - $500,453.45,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.6032
64083,2,1) $0 - $100,83.03,0,1,Urban,0,Phone,No E-Mail,5,0,0.9193
62605,3,1) $0 - $100,98.21,0,1,Urban,0,Phone,No E-Mail,5,0,0.9282
61952,4,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.9674
62581,5,1) $0 - $100,83.4,0,1,Urban,0,Phone,No E-Mail,5,0,0.9756
62720,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.9759
63021,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.9759
63301,8,1) $0 - $100,73,0,1,Urban,0,Phone,No E-Mail,5,0,0.9919
63050,9,1) $0 - $100,42.81,0,1,Urban,0,Phone,No E-Mail,5,0,0.9928
62050,9,1) $0 - $100,77.43,0,1,Urban,0,Phone,No E-Mail,5,0,0.9928
63936,9,1) $0 - $100,79.98,0,1,Urban,0,Phone,No E-Mail,5,0,0.9928
62663,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.993
63037,1,2) $100 - $200,179.47,0,1,Urban,0,Phone,No E-Mail,5,0,0.9072
62627,2,2) $100 - $200,153.94,0,1,Urban,0,Phone,No E-Mail,5,0,0.9214
63598,2,2) $100 - $200,125.55,0,1,Urban,0,Phone,No E-Mail,5,0,0.9221
63144,3,2) $100 - $200,191.82,0,1,Urban,0,Phone,No E-Mail,5,0,0.9293
63929,3,2) $100 - $200,176.1,0,1,Urban,0,Phone,No E-Mail,5,0,0.9297
63829,5,2) $100 - $200,179.65,0,1,Urban,0,Phone,No E-Mail,5,0,0.9761
64053,5,2) $100 - $200,166.24,0,1,Urban,0,Phone,No E-Mail,5,0,0.9762
63322,5,2) $100 - $200,115.04,0,1,Urban,0,Phone,No E-Mail,5,0,0.9766
62878,1,3) $200 - $350,296.07,0,1,Urban,0,Phone,No E-Mail,5,0,0.8003
62059,3,3) $200 - $350,323.29,0,1,Urban,0,Phone,No E-Mail,5,0,0.8411
63502,4,3) $200 - $350,317.33,0,1,Urban,0,Phone,No E-Mail,5,0,0.9241
62473,4,3) $200 - $350,239.93,0,1,Urban,0,Phone,No E-Mail,5,0,0.928
63789,5,3) $200 - $350,296.02,0,1,Urban,0,Phone,No E-Mail,5,0,0.9436
63618,9,3) $200 - $350,239.03,0,1,Urban,0,Phone,No E-Mail,5,0,0.9836
63612,2,4) $350 - $500,378.63,0,1,Urban,0,Phone,No E-Mail,5,0,0.5923
63043,4,4) $350 - $500,365.24,0,1,Urban,0,Phone,No E-Mail,5,0,0.7931
61934,5,4) $350 - $500,412.76,0,1,Urban,0,Phone,No E-Mail,5,0,0.831
61912,1,1) $0 - $100,42.07,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.7355
63991,4,1) $0 - $100,65.23,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.8958
63030,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9212
63224,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9756
63654,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9756
63215,9,1) $0 - $100,33.55,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9756
63532,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9761
62411,10,1) $0 - $100,67.74,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9761
63379,11,1) $0 - $100,85.35,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9897
63094,12,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9875
62255,12,1) $0 - $100,42.65,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9875
62995,12,1) $0 - $100,79.48,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9875
63576,1,2) $100 - $200,164.76,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.7399
62166,4,2) $100 - $200,184.63,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.8972
62398,10,2) $100 - $200,153.89,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9767
62304,12,2) $100 - $200,107.16,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.988
63567,1,3) $200 - $350,273.56,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.5413
62731,2,3) $200 - $350,254.82,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.5869
63294,2,3) $200 - $350,229.24,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.5907
62257,3,3) $200 - $350,316.38,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.6065
62670,3,3) $200 - $350,276.21,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.6141
62574,4,3) $200 - $350,284.92,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.7835
63918,6,3) $200 - $350,305.78,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.8288
63574,6,3) $200 - $350,258.69,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.8338
63343,9,3) $200 - $350,221.42,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.9461
64011,5,4) $350 - $500,373.13,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.5978
63807,7,4) $350 - $500,429.27,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.6875
62914,4,1) $0 - $100,79.8,0,1,Rural,0,Web,Mens E-Mail,3,0,0.5625
62480,4,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,0,0.5629
62141,6,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,0,0.6367
62699,9,1) $0 - $100,51.75,0,1,Rural,0,Web,Mens E-Mail,3,0,0.857
62540,11,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,0,0.9351
62931,8,3) $200 - $350,322.72,0,1,Rural,0,Web,Mens E-Mail,3,0,0.6835
62144,10,3) $200 - $350,334.55,0,1,Rural,0,Web,Mens E-Mail,3,0,0.7118
62843,10,1) $0 - $100,53.89,0,1,Rural,0,Web,No E-Mail,5,0,0.9674
62912,2,2) $100 - $200,179.18,0,1,Rural,0,Web,No E-Mail,5,0,0.7096
62539,5,2) $100 - $200,199.01,0,1,Rural,0,Web,No E-Mail,5,0,0.8949
62461,10,2) $100 - $200,124.32,0,1,Rural,0,Web,No E-Mail,5,0,0.9685
62649,3,3) $200 - $350,294.76,0,1,Rural,0,Web,No E-Mail,5,0,0.5328
64051,10,1) $0 - $100,50.94,0,1,Rural,0,Web,Womens E-Mail,1,0,0.8957
61987,12,1) $0 - $100,33.75,0,1,Rural,0,Web,Womens E-Mail,1,0,0.9431
62588,11,3) $200 - $350,273.53,0,1,Rural,0,Web,Womens E-Mail,1,0,0.8956
62606,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.5884
62879,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.5884
63533,5,1) $0 - $100,77.35,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.8339
62364,5,1) $0 - $100,71.72,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.834
63981,10,1) $0 - $100,85.92,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9463
62980,10,1) $0 - $100,73.73,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9464
63605,11,1) $0 - $100,35.04,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9765
62660,12,1) $0 - $100,32.85,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9715
62168,12,1) $0 - $100,54.04,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9715
63896,12,1) $0 - $100,76.58,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9715
62741,2,2) $100 - $200,189.54,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.5916
63752,3,2) $100 - $200,194.16,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.6217
63342,4,2) $100 - $200,131.35,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.7938
62248,5,2) $100 - $200,137.58,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.8385
62759,9,2) $100 - $200,154.58,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9467
61983,10,2) $100 - $200,167.4,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9476
62623,11,2) $100 - $200,191.45,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9768
62282,11,2) $100 - $200,124.46,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9773
63411,4,3) $200 - $350,276.19,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.6118
62830,6,3) $200 - $350,269.76,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.683
62697,9,3) $200 - $350,259.93,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.8812
63382,10,3) $200 - $350,339.4,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.8766
62531,11,3) $200 - $350,202.33,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.9486
62150,1,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.8537
63856,1,1) $0 - $100,41.8,0,1,Surburban,0,Web,No E-Mail,5,0,0.8537
63269,2,1) $0 - $100,83.81,0,1,Surburban,0,Web,No E-Mail,5,0,0.8738
62074,2,1) $0 - $100,31.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.874
63558,2,1) $0 - $100,56.46,0,1,Surburban,0,Web,No E-Mail,5,0,0.874
62121,5,1) $0 - $100,54.13,0,1,Surburban,0,Web,No E-Mail,5,0,0.9606
62821,7,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.9746
63462,7,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.9746
64077,8,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.9867
62343,8,1) $0 - $100,43.67,0,1,Surburban,0,Web,No E-Mail,5,0,0.9867
62943,9,1) $0 - $100,42.96,0,1,Surburban,0,Web,No E-Mail,5,0,0.9882
63477,10,1) $0 - $100,98.51,0,1,Surburban,0,Web,No E-Mail,5,0,0.9884
62247,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.9885
63313,12,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.994
62222,12,1) $0 - $100,79.15,0,1,Surburban,0,Web,No E-Mail,5,0,0.994
62331,1,2) $100 - $200,196.58,0,1,Surburban,0,Web,No E-Mail,5,0,0.8549
62525,1,2) $100 - $200,102.23,0,1,Surburban,0,Web,No E-Mail,5,0,0.8587
63962,2,2) $100 - $200,114.02,0,1,Surburban,0,Web,No E-Mail,5,0,0.8781
63345,7,2) $100 - $200,167.13,0,1,Surburban,0,Web,No E-Mail,5,0,0.9752
63641,8,2) $100 - $200,159.82,0,1,Surburban,0,Web,No E-Mail,5,0,0.987
63193,9,2) $100 - $200,160.2,0,1,Surburban,0,Web,No E-Mail,5,0,0.9885
62060,10,2) $100 - $200,179.13,0,1,Surburban,0,Web,No E-Mail,5,0,0.9887
63952,10,2) $100 - $200,119.72,0,1,Surburban,0,Web,No E-Mail,5,0,0.9889
63680,12,2) $100 - $200,179.02,0,1,Surburban,0,Web,No E-Mail,5,0,0.9941
61915,2,3) $200 - $350,270.77,0,1,Surburban,0,Web,No E-Mail,5,0,0.7468
62339,2,3) $200 - $350,257.05,0,1,Surburban,0,Web,No E-Mail,5,0,0.7486
62368,4,3) $200 - $350,255.96,0,1,Surburban,0,Web,No E-Mail,5,0,0.8858
63730,5,3) $200 - $350,265.6,0,1,Surburban,0,Web,No E-Mail,5,0,0.9123
62134,5,4) $350 - $500,458.37,0,1,Surburban,0,Web,No E-Mail,5,0,0.7384
62845,7,4) $350 - $500,449.64,0,1,Surburban,0,Web,No E-Mail,5,0,0.8182
63744,10,4) $350 - $500,395.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.9146
62274,1,1) $0 - $100,88.81,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.6275
63277,1,1) $0 - $100,82.29,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.6277
64004,1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.6281
64069,3,1) $0 - $100,67.78,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.6952
61907,6,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.8766
62595,7,1) $0 - $100,67.21,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9175
61940,8,1) $0 - $100,82.45,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9554
62703,8,1) $0 - $100,83.48,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9554
62976,8,1) $0 - $100,34.18,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9555
61902,9,1) $0 - $100,32.71,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9605
61932,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9612
63151,10,1) $0 - $100,66,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9612
62638,10,1) $0 - $100,77.91,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9612
62332,10,1) $0 - $100,46.06,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9613
62392,10,1) $0 - $100,60.98,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9613
62790,11,1) $0 - $100,54.38,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9832
63366,1,2) $100 - $200,122.51,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.6366
61964,2,2) $100 - $200,146.76,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.674
62507,3,2) $100 - $200,172.59,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.6996
63897,3,2) $100 - $200,115.15,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.7033
63405,4,2) $100 - $200,194.74,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.8407
63977,5,2) $100 - $200,155.89,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.8787
62585,10,2) $100 - $200,175.79,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.962
62205,10,2) $100 - $200,110.67,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9627
62089,11,2) $100 - $200,193.82,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9833
62292,12,2) $100 - $200,145.51,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9801
62529,4,3) $200 - $350,206.12,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.698
63212,11,3) $200 - $350,344.4,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.959
62212,12,3) $200 - $350,269.35,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.9533
63828,11,4) $350 - $500,390.03,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.8801
63677,1,1) $0 - $100,74.86,0,1,Urban,0,Web,Mens E-Mail,3,0,0.5487
62813,2,1) $0 - $100,72.35,0,1,Urban,0,Web,Mens E-Mail,3,0,0.5911
63885,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3,0,0.5912
62306,3,1) $0 - $100,75.25,0,1,Urban,0,Web,Mens E-Mail,3,0,0.6217
62518,3,1) $0 - $100,66.52,0,1,Urban,0,Web,Mens E-Mail,3,0,0.6218
62710,4,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3,0,0.7901
62676,5,1) $0 - $100,59.77,0,1,Urban,0,Web,Mens E-Mail,3,0,0.8357
64094,7,1) $0 - $100,86.46,0,1,Urban,0,Web,Mens E-Mail,3,0,0.8889
63726,8,1) $0 - $100,38.68,0,1,Urban,0,Web,Mens E-Mail,3,0,0.9393
62810,8,1) $0 - $100,41.89,0,1,Urban,0,Web,Mens E-Mail,3,0,0.9393
62429,9,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3,0,0.946
63948,9,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,3,0,0.946
64028,10,1) $0 - $100,53.32,0,1,Urban,0,Web,Mens E-Mail,3,0,0.947
63953,3,2) $100 - $200,170.92,0,1,Urban,0,Web,Mens E-Mail,3,0,0.6268
63435,4,2) $100 - $200,151.91,0,1,Urban,0,Web,Mens E-Mail,3,0,0.7947
62694,5,2) $100 - $200,102.39,0,1,Urban,0,Web,Mens E-Mail,3,0,0.8412
62488,10,2) $100 - $200,155.25,0,1,Urban,0,Web,Mens E-Mail,3,0,0.9484
62322,10,2) $100 - $200,135.4,0,1,Urban,0,Web,Mens E-Mail,3,0,0.9487
64059,11,2) $100 - $200,143.3,0,1,Urban,0,Web,Mens E-Mail,3,0,0.9775
62661,5,3) $200 - $350,206.35,0,1,Urban,0,Web,Mens E-Mail,3,0,0.6923
62346,10,3) $200 - $350,301.35,0,1,Urban,0,Web,Mens E-Mail,3,0,0.8814
63450,1,1) $0 - $100,97.03,0,1,Urban,0,Web,No E-Mail,5,0,0.8547
63720,1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.8551
62592,1,1) $0 - $100,55.71,0,1,Urban,0,Web,No E-Mail,5,0,0.8552
63603,2,1) $0 - $100,40.95,0,1,Urban,0,Web,No E-Mail,5,0,0.8753
63711,4,1) $0 - $100,61.32,0,1,Urban,0,Web,No E-Mail,5,0,0.9481
63819,5,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.961
61911,8,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.9868
64013,8,1) $0 - $100,88.48,0,1,Urban,0,Web,No E-Mail,5,0,0.9868
63234,8,1) $0 - $100,96.84,0,1,Urban,0,Web,No E-Mail,5,0,0.9868
63417,9,1) $0 - $100,90.35,0,1,Urban,0,Web,No E-Mail,5,0,0.9883
62711,9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.9884
62562,9,1) $0 - $100,33.08,0,1,Urban,0,Web,No E-Mail,5,0,0.9884
62953,9,1) $0 - $100,34.91,0,1,Urban,0,Web,No E-Mail,5,0,0.9884
62363,9,1) $0 - $100,56.33,0,1,Urban,0,Web,No E-Mail,5,0,0.9884
63237,10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,5,0,0.9886
62382,10,1) $0 - $100,40.9,0,1,Urban,0,Web,No E-Mail,5,0,0.9886
63485,11,1) $0 - $100,36.91,0,1,Urban,0,Web,No E-Mail,5,0,0.9951
62685,1,2) $100 - $200,152.37,0,1,Urban,0,Web,No E-Mail,5,0,0.8586
63034,1,2) $100 - $200,129.61,0,1,Urban,0,Web,No E-Mail,5,0,0.8594
62692,2,2) $100 - $200,157.14,0,1,Urban,0,Web,No E-Mail,5,0,0.8781
63913,2,2) $100 - $200,150.73,0,1,Urban,0,Web,No E-Mail,5,0,0.8783
63716,2,2) $100 - $200,112.66,0,1,Urban,0,Web,No E-Mail,5,0,0.8794
62580,3,2) $100 - $200,198.1,0,1,Urban,0,Web,No E-Mail,5,0,0.8895
62999,3,2) $100 - $200,155.94,0,1,Urban,0,Web,No E-Mail,5,0,0.8912
62988,4,2) $100 - $200,191.04,0,1,Urban,0,Web,No E-Mail,5,0,0.9487
64024,4,2) $100 - $200,101.4,0,1,Urban,0,Web,No E-Mail,5,0,0.95
62733,4,2) $100 - $200,107.85,0,1,Urban,0,Web,No E-Mail,5,0,0.95
61943,5,2) $100 - $200,149.92,0,1,Urban,0,Web,No E-Mail,5,0,0.9621
63052,5,2) $100 - $200,150.46,0,1,Urban,0,Web,No E-Mail,5,0,0.9621
63892,9,2) $100 - $200,170.53,0,1,Urban,0,Web,No E-Mail,5,0,0.9886
62216,9,2) $100 - $200,170.72,0,1,Urban,0,Web,No E-Mail,5,0,0.9886
63133,9,2) $100 - $200,157.15,0,1,Urban,0,Web,No E-Mail,5,0,0.9887
63538,9,2) $100 - $200,104.92,0,1,Urban,0,Web,No E-Mail,5,0,0.9888
62269,9,2) $100 - $200,110.72,0,1,Urban,0,Web,No E-Mail,5,0,0.9888
62234,10,2) $100 - $200,108.54,0,1,Urban,0,Web,No E-Mail,5,0,0.989
62891,11,2) $100 - $200,164,0,1,Urban,0,Web,No E-Mail,5,0,0.9952
62051,12,2) $100 - $200,158.63,0,1,Urban,0,Web,No E-Mail,5,0,0.9942
63025,1,3) $200 - $350,319.4,0,1,Urban,0,Web,No E-Mail,5,0,0.7073
63770,1,3) $200 - $350,218.08,0,1,Urban,0,Web,No E-Mail,5,0,0.7219
63966,2,3) $200 - $350,323.37,0,1,Urban,0,Web,No E-Mail,5,0,0.741
63120,2,3) $200 - $350,307.1,0,1,Urban,0,Web,No E-Mail,5,0,0.7437
63709,8,3) $200 - $350,216.08,0,1,Urban,0,Web,No E-Mail,5,0,0.9706
61914,10,3) $200 - $350,234.85,0,1,Urban,0,Web,No E-Mail,5,0,0.9742
62862,10,3) $200 - $350,210.62,0,1,Urban,0,Web,No E-Mail,5,0,0.9745
63108,10,3) $200 - $350,210.66,0,1,Urban,0,Web,No E-Mail,5,0,0.9745
62418,11,3) $200 - $350,316.04,0,1,Urban,0,Web,No E-Mail,5,0,0.9882
62615,4,4) $350 - $500,463.26,0,1,Urban,0,Web,No E-Mail,5,0,0.6774
63191,1,1) $0 - $100,89.18,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6302
62018,1,1) $0 - $100,71.69,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6306
63031,1,1) $0 - $100,73.57,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6306
62210,1,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6308
62887,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.67
62439,3,1) $0 - $100,93.28,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6971
62668,6,1) $0 - $100,75.48,0,1,Urban,0,Web,Womens E-Mail,1,0,0.8778
63063,8,1) $0 - $100,32.01,0,1,Urban,0,Web,Womens E-Mail,1,0,0.956
63638,9,1) $0 - $100,66.09,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9609
63408,11,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9834
62143,11,1) $0 - $100,69.09,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9834
63650,2,2) $100 - $200,188.9,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6729
63803,2,2) $100 - $200,173.92,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6744
63397,2,2) $100 - $200,156.72,0,1,Urban,0,Web,Womens E-Mail,1,0,0.6758
63099,3,2) $100 - $200,153.51,0,1,Urban,0,Web,Womens E-Mail,1,0,0.7035
62782,5,2) $100 - $200,160.5,0,1,Urban,0,Web,Womens E-Mail,1,0,0.8798
62972,10,2) $100 - $200,179.85,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9623
61997,7,3) $200 - $350,200.11,0,1,Urban,0,Web,Womens E-Mail,1,0,0.8332
62955,9,3) $200 - $350,334.07,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9085
62567,9,3) $200 - $350,257.45,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9134
62195,12,3) $200 - $350,252.59,0,1,Urban,0,Web,Womens E-Mail,1,0,0.9543
62190,8,4) $350 - $500,492.15,0,1,Urban,0,Web,Womens E-Mail,1,0,0.7059
62192,10,4) $350 - $500,397.06,0,1,Urban,0,Web,Womens E-Mail,1,0,0.7579
62001,9,4) $350 - $500,474.28,1,1,Surburban,0,Multichannel,Womens E-Mail,5,0,0.6991
63670,9,3) $200 - $350,238.11,1,1,Urban,0,Multichannel,Mens E-Mail,5,0,0.8563
63172,10,3) $200 - $350,265.9,1,1,Urban,0,Multichannel,Mens E-Mail,5,0,0.8567
62036,4,3) $200 - $350,260.84,1,1,Rural,0,Phone,Mens E-Mail,5,0,0.5497
63614,9,3) $200 - $350,229.33,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.9436
63602,12,3) $200 - $350,298.9,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.9692
63743,5,4) $350 - $500,362.47,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.5901
63116,7,4) $350 - $500,358.95,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.6949
62650,9,3) $200 - $350,270.61,1,1,Surburban,0,Phone,No E-Mail,11,0,0.6362
63993,2,3) $200 - $350,288.3,1,1,Surburban,0,Phone,Womens E-Mail,5,0,0.6676
63014,2,3) $200 - $350,223.66,1,1,Surburban,0,Phone,Womens E-Mail,5,0,0.6771
